Похибка апроксимації |f(x) - φ(x)| для m = 1..4
       x |        m=1 |        m=2 |        m=3 |        m=4
  20.742 |     5.3697 |     5.9461 |     6.5880 |     1.8173
  20.790 |     5.2124 |     5.8116 |     6.4291 |     1.9282
  20.837 |     5.0552 |     5.6773 |     6.2698 |     2.0337
  20.885 |     4.8979 |     5.5432 |     6.1102 |     2.1338
  20.933 |     4.7407 |     5.4091 |     5.9502 |     2.2284
  20.981 |     4.5834 |     5.2752 |     5.7898 |     2.3173
  21.029 |     4.4262 |     5.1415 |     5.6291 |     2.4006
  21.077 |     4.2689 |     5.0078 |     5.4679 |     2.4780
  21.125 |     4.1117 |     4.8743 |     5.3065 |     2.5495
  21.173 |     3.9544 |     4.7410 |     5.1446 |     2.6150
  21.221 |     3.7972 |     4.6077 |     4.9824 |     2.6745
  21.269 |     3.6399 |     4.4746 |     4.8197 |     2.7277
  21.317 |     3.4827 |     4.3416 |     4.6567 |     2.7747
  21.365 |     3.3254 |     4.2088 |     4.4933 |     2.8152
  21.412 |     3.1682 |     4.0761 |     4.3295 |     2.8493
  21.460 |     3.0109 |     3.9435 |     4.1653 |     2.8769
  21.508 |     2.8537 |     3.8111 |     4.0007 |     2.8977
  21.556 |     2.6964 |     3.6787 |     3.8357 |     2.9118
  21.604 |     2.5392 |     3.5466 |     3.6704 |     2.9190
  21.652 |     2.3819 |     3.4145 |     3.5046 |     2.9192
  21.700 |     2.2247 |     3.2826 |     3.3383 |     2.9124
  21.748 |     2.0674 |     3.1508 |     3.1717 |     2.8983
  21.796 |     1.9102 |     3.0192 |     3.0047 |     2.8770
  21.844 |     1.7529 |     2.8876 |     2.8372 |     2.8484
  21.892 |     1.5957 |     2.7563 |     2.6693 |     2.8122
  21.940 |     1.4384 |     2.6250 |     2.5010 |     2.7685
  21.987 |     1.2812 |     2.4939 |     2.3323 |     2.7170
  22.035 |     1.0531 |     2.2920 |     2.0923 |     2.7287
  22.083 |     0.8000 |     2.0654 |     1.8269 |     2.7574
  22.131 |     0.5469 |     1.8388 |     1.5611 |     2.7781
  22.179 |     0.2938 |     1.6124 |     1.2948 |     2.7907
  22.227 |     0.0408 |     1.3861 |     1.0280 |     2.7951
  22.275 |     0.2123 |     1.1599 |     0.7608 |     2.7912
  22.323 |     0.4654 |     0.9339 |     0.4932 |     2.7788
  22.371 |     0.7185 |     0.7080 |     0.2251 |     2.7579
  22.419 |     0.9716 |     0.4822 |     0.0434 |     2.7284
  22.467 |     1.2247 |     0.2566 |     0.3124 |     2.6901
  22.515 |     1.4777 |     0.0311 |     0.5818 |     2.6429
  22.562 |     1.7308 |     0.1943 |     0.8517 |     2.5868
  22.610 |     1.9839 |     0.4195 |     1.1221 |     2.5216
  22.658 |     2.2370 |     0.6446 |     1.3929 |     2.4471
  22.706 |     2.4901 |     0.8696 |     1.6642 |     2.3634
  22.754 |     2.7432 |     1.0944 |     1.9360 |     2.2703
  22.802 |     2.9962 |     1.3191 |     2.2082 |     2.1676
  22.850 |     3.2493 |     1.5437 |     2.4809 |     2.0552
  22.898 |     3.5024 |     1.7682 |     2.7541 |     1.9332
  22.946 |     3.7555 |     1.9925 |     3.0278 |     1.8012
  22.994 |     4.0086 |     2.2167 |     3.3020 |     1.6592
  23.042 |     4.3450 |     2.5240 |     3.6600 |     1.5905
  23.090 |     4.6939 |     2.8438 |     4.0310 |     1.5240
  23.137 |     5.0428 |     3.1634 |     4.4025 |     1.4472
  23.185 |     5.3917 |     3.4829 |     4.7744 |     1.3600
  23.233 |     5.7407 |     3.8022 |     5.1469 |     1.2621
  23.281 |     6.0896 |     4.1214 |     5.5199 |     1.1536
  23.329 |     6.4385 |     4.4405 |     5.8934 |     1.0343
  23.377 |     6.7874 |     4.7595 |     6.2674 |     0.9040
  23.425 |     7.1363 |     5.0783 |     6.6419 |     0.7627
  23.473 |     7.4852 |     5.3970 |     7.0169 |     0.6102
  23.521 |     7.8342 |     5.7156 |     7.3925 |     0.4464
  23.569 |     8.1831 |     6.0340 |     7.7685 |     0.2712
  23.617 |     8.5320 |     6.3523 |     8.1451 |     0.0844
  23.665 |     8.8809 |     6.6704 |     8.5222 |     0.1140
  23.712 |     9.2298 |     6.9885 |     8.8998 |     0.3242
  23.760 |     9.5787 |     7.3064 |     9.2780 |     0.5463
  23.808 |     9.9277 |     7.6241 |     9.6567 |     0.7804
  23.856 |    10.2766 |     7.9417 |    10.0360 |     1.0267
  23.904 |    10.6255 |     8.2592 |    10.4157 |     1.2853
  23.952 |    10.9744 |     8.5766 |    10.7961 |     1.5562
  24.000 |    11.3233 |     8.8938 |    11.1769 |     1.8397
